user_id,email,username,age,department,position
21537,john.gordon@enron.com,john.gordon,26,市场部,经理
21538,erin.willis@enron.com,erin.willis,54,技术部,总监
21539,chairman.office@enron.com,chairman.office,59,销售部,总监
21540,jason.williams@enron.com,jason.williams,35,技术部,总监
21541,larry.soderquist@enron.com,larry.soderquist,38,客服部,分析师
21542,carol.st.@enron.com,carol.st.,31,法务部,助理
21543,vbz8g5@msn.com,vbz8g5,36,管理层,主管
21544,sanjay.hemani@enron.com,sanjay.hemani,51,市场部,助理
21545,m..driscoll@enron.com,m..driscoll,45,技术部,分析师
21546,jim.schwieger@enron.com,jim.schwieger,37,财务部,总监
21547,leslie.reeves@enron.com,leslie.reeves,30,客服部,主管
21548,paul.radous@enron.com,paul.radous,33,财务部,分析师
21549,naomi.johnston@enron.com,naomi.johnston,52,法务部,经理
21550,dan.junek@enron.com,dan.junek,36,客服部,主管
21551,g..slaughter@enron.com,g..slaughter,26,管理层,专员
21552,gerald.nemec@enron.com,gerald.nemec,36,技术部,分析师
21553,jeannine.peaker@idrc.org,jeannine.peaker,35,法务部,助理
21554,george.breen@enron.com,george.breen,52,客服部,经理
21555,juana.fayett@enron.com,juana.fayett,24,法务部,经理
21556,del@living.com,del,55,管理层,分析师
21557,kysa.alport@enron.com,kysa.alport,38,财务部,助理
21558,tanya.rohauer@enron.com,tanya.rohauer,46,法务部,总监
21559,rick.buy@enron.com,rick.buy,26,管理层,助理
21560,monique'.'sanchez@enron.com,monique'.'sanchez,36,销售部,专员
21561,cpa@opthome.com,cpa,44,客服部,助理
21562,iceuserslist@list.intcx.com,iceuserslist,60,技术部,总监
21563,david.dronet@enron.com,david.dronet,30,客服部,主管
21564,matthew.frank@enron.com,matthew.frank,36,市场部,总监
21565,john.bone@enron.com,john.bone,39,人力资源,主管
21566,bruce.smith@enron.com,bruce.smith,33,财务部,专员
21567,stacey.richardson@enron.com,stacey.richardson,60,市场部,分析师
21568,faheem.qavi@enron.com,faheem.qavi,36,销售部,专员
21569,charles.brewer@enron.com,charles.brewer,29,客服部,分析师
21570,kenny.soignet@enron.com,kenny.soignet,52,客服部,主管
21571,cheryl.johnson@enron.com,cheryl.johnson,59,财务部,分析师
21572,messenger@ecm.bloomberg.com,messenger,48,技术部,主管
21573,eric.bass@enron.com,eric.bass,24,财务部,总监
21574,g..moore@enron.com,g..moore,59,财务部,主管
21575,david.eichinger@enron.com,david.eichinger,54,技术部,总监
21576,john.ashman@enron.com,john.ashman,31,技术部,主管
21577,kathy.shaps@enron.com,kathy.shaps,38,财务部,总监
21578,neal.wood@usa.conoco.com,neal.wood,47,技术部,分析师
21579,john.kiani@enron.com,john.kiani,40,市场部,主管
21580,robert.ramirez@enron.com,robert.ramirez,50,客服部,助理
21581,dishni.muthucumarana@enron.com,dishni.muthucumarana,32,人力资源,助理
21582,maria.valdes@enron.com,maria.valdes,60,财务部,总监
21583,chris.abel@enron.com,chris.abel,33,管理层,主管
21584,chris_roberson@hp.com,chris_roberson,43,客服部,总监
21585,steven.curlee@enron.com,steven.curlee,59,市场部,主管
21586,llewter@palm.net,llewter,46,销售部,主管
21587,tonezone <.willis@enron.com>,tonezone <.willis,28,技术部,主管
21588,greg.reynolds@enron.com,greg.reynolds,55,销售部,主管
21589,jaydonahue@globalofficelink.com,jaydonahue,60,市场部,主管
21590,daniel.coleman@enron.com,daniel.coleman,52,技术部,总监
21591,v..reed@enron.com,v..reed,54,市场部,经理
21592,5e8nx4it@msn.com,5e8nx4it,52,财务部,总监
21593,econdev@txed.state.tx.us,econdev,56,技术部,分析师
21594,all.houston@enron.com,all.houston,49,销售部,专员
21595,john.henderson@enron.com,john.henderson,24,销售部,主管
21596,john.will@enron.com,john.will,52,销售部,专员
21597,daniel.falcone@enron.com,daniel.falcone,59,市场部,助理
21598,bill.hare@enron.com,bill.hare,30,管理层,助理
21599,val.yildirok@enron.com,val.yildirok,36,市场部,专员
21600,hunter.williams@grandecom.com,hunter.williams,60,销售部,专员
21601,andrea.ring@enron.com,andrea.ring,34,技术部,分析师
21602,chris.unger@enron.com,chris.unger,22,市场部,总监
21603,tim.belden@enron.com,tim.belden,22,销售部,分析师
21604,christine.o'hare@enron.com,christine.o'hare,35,法务部,助理
21605,george.wasaff@enron.com,george.wasaff,45,市场部,主管
21606,honey.daryanani@enron.com,honey.daryanani,49,管理层,专员
21607,dale.neuner@enron.com,dale.neuner,56,销售部,总监
21608,body.shop@enron.com,body.shop,45,管理层,分析师
21609,gary.mccumber@enron.com,gary.mccumber,47,人力资源,助理
21610,john.mcpherson@enron.com,john.mcpherson,57,客服部,主管
21611,styarger@hotmail.com,styarger,45,客服部,专员
21612,john.hayes@enron.com,john.hayes,41,法务部,分析师
21613,lyman.peter@enron.com,lyman.peter,47,财务部,分析师
21614,travelercare@orbitz.com,travelercare,29,人力资源,助理
21615,l..dinari@enron.com,l..dinari,32,市场部,主管
21616,western.price.survey.contacts@ren-3.cais.net,western.price.survey.contacts,54,销售部,专员
21617,beverly.lakes@enron.com,beverly.lakes,57,技术部,主管
21618,w.kent.baker@accenture.com,w.kent.baker,46,技术部,经理
21619,david.cox@enron.com,david.cox,31,客服部,总监
21620,gloria.roberson@enron.com,gloria.roberson,49,市场部,经理
21621,justin.day@enron.com,justin.day,38,人力资源,专员
21622,john.grass@enron.com,john.grass,27,技术部,分析师
21623,philip.davies@enron.com,philip.davies,46,销售部,总监
21624,gregory.schockling@enron.com,gregory.schockling,55,管理层,分析师
21625,eric.thode@enron.com,eric.thode,60,技术部,主管
21626,rajib.saha@enron.com,rajib.saha,53,客服部,经理
21627,clara.carrington@enron.com,clara.carrington,34,管理层,主管
21628,kward1@houston.rr.com,kward1,24,人力资源,总监
21629,andy.walker@enron.com,andy.walker,32,技术部,专员
21630,athomas1@dellnet.com,athomas1,37,技术部,主管
21631,enrique.lenci@enron.com,enrique.lenci,27,管理层,助理
21632,jacob.shupe@enron.com,jacob.shupe,44,销售部,助理
21633,celeste.cisneros@enron.com,celeste.cisneros,59,人力资源,总监
21634,cliff.baxter@enron.com,cliff.baxter,22,市场部,经理
21635,chris.hyde@enron.com,chris.hyde,57,管理层,分析师
21636,kimberly.hardy@enron.com,kimberly.hardy,57,法务部,专员
21637,michael.corbally@enron.com,michael.corbally,39,人力资源,总监
21638,elizabeth.howley@enron.com,elizabeth.howley,34,客服部,助理
21639,chelsea.bardal@enron.com,chelsea.bardal,58,技术部,专员
21640,lindon.chiu@enron.com,lindon.chiu,33,销售部,总监
21641,teresa.seibel@enron.com,teresa.seibel,28,市场部,总监
21642,janel.guerrero@enron.com,janel.guerrero,40,法务部,经理
21643,christopher.barnum@enron.com,christopher.barnum,54,管理层,总监
21644,ryan.williams@enron.com,ryan.williams,58,管理层,分析师
21645,jesus.hernandez@enron.com,jesus.hernandez,50,销售部,总监
21646,stephen.bennett@enron.com,stephen.bennett,52,人力资源,专员
21647,m..elliott@enron.com,m..elliott,51,客服部,总监
21648,hunter.shively@enron.com,hunter.shively,23,客服部,经理
21649,sonia.hennessy@enron.com,sonia.hennessy,38,市场部,助理
21650,renee.ratcliff@enron.com,renee.ratcliff,36,人力资源,专员
21651,llewter@austin.rr.com,llewter,48,法务部,总监
21652,alluserstext@newsletter.ussoccer.com,alluserstext,56,技术部,分析师
21653,ramabile@execlead.com,ramabile,38,人力资源,专员
21654,mr_bill@texas.net,mr_bill,27,销售部,分析师
21655,burnham.steve@enron.com,burnham.steve,43,市场部,总监
21656,larry.may@enron.com,larry.may,33,客服部,专员
21657,kathy.bass@enron.com,kathy.bass,44,人力资源,总监
21658,bryan.burch@enron.com,bryan.burch,39,财务部,分析师
21659,sheila.glover@enron.com,sheila.glover,34,客服部,分析师
21660,gregory.steagall@enron.com,gregory.steagall,34,人力资源,分析师
21661,bak2texas@msn.com,bak2texas,37,管理层,主管
21662,jason.mcnair@enron.com,jason.mcnair,36,人力资源,主管
21663,michael.etringer@enron.com,michael.etringer,44,财务部,经理
21664,diana.allen@enron.com,diana.allen,29,市场部,分析师
21665,jason.kaniss@enron.com,jason.kaniss,53,技术部,总监
21666,james_naughton@em.fcnbd.com,james_naughton,24,客服部,专员
21667,andrea.dahlke@enron.com,andrea.dahlke,42,客服部,总监
21668,steve.gim@enron.com,steve.gim,39,客服部,主管
21669,capcon@gmu.edu,capcon,54,管理层,助理
21670,drew.tingleaf@enron.com,drew.tingleaf,36,财务部,经理
21671,jessie.patterson@enron.com,jessie.patterson,55,销售部,助理
21672,chris.gaskill@enron.com,chris.gaskill,56,技术部,总监
21673,tammi.depaolis@enron.com,tammi.depaolis,44,销售部,分析师
21674,darren.espey@enron.com,darren.espey,33,客服部,经理
21675,herthateng4882@excite.com,herthateng4882,55,客服部,专员
21676,michaelb@amhms.com,michaelb,22,技术部,分析师
21677,coopers@epenergy.com,coopers,35,销售部,总监
21678,martha.stevens@enron.com,martha.stevens,28,法务部,专员
21679,f..brawner@enron.com,f..brawner,38,财务部,总监
21680,philip.berry@enron.com,philip.berry,38,人力资源,专员
21681,angelo.miroballi@enron.com,angelo.miroballi,52,法务部,专员
21682,veronica.espinoza@enron.com,veronica.espinoza,33,客服部,助理
21683,john.thompson@enron.com,john.thompson,35,销售部,分析师
21684,bear@specsonline.com,bear,45,法务部,助理
21685,jarnold@enron.com,jarnold,39,客服部,主管
21686,don.baughman@enron.com,don.baughman,58,财务部,总监
21687,erik.deadwyler@enron.com,erik.deadwyler,36,市场部,分析师
21688,lorie.belsha@enron.com,lorie.belsha,39,人力资源,总监
21689,brad.morse@enron.com,brad.morse,49,销售部,主管
21690,sprint@info.iwon.com,sprint,31,财务部,助理
21691,brian.fogherty@enron.com,brian.fogherty,22,财务部,助理
21692,8rbg1tdd@msn.com,8rbg1tdd,53,财务部,分析师
21693,eric.irani@enron.com,eric.irani,55,法务部,助理
21694,andrew.burns@enron.com,andrew.burns,41,管理层,总监
21695,david.parquet@enron.com,david.parquet,58,技术部,助理
21696,durrm@camerondiv.com,durrm,28,财务部,经理
21697,stacey.neuweiler@enron.com,stacey.neuweiler,35,管理层,助理
21698,georganne.hodges@enron.com,georganne.hodges,28,客服部,分析师
21699,david.marks@enron.com,david.marks,43,管理层,专员
21700,showtimes@amazon.com,showtimes,45,管理层,专员
21701,carrie.larkworthy@enron.com,carrie.larkworthy,23,销售部,经理
21702,p.hewes@enron.com,p.hewes,44,人力资源,总监
21703,msagel@home.com,msagel,58,财务部,专员
21704,d1131c2e-3c2c-40c2-bb3b-685d6a0d2700@autotoolbox.net,d1131c2e-3c2c-40c2-bb3b-685d6a0d2700,44,法务部,分析师
21705,brian.hendon@enron.com,brian.hendon,54,客服部,分析师
21706,aparna.rajaram@enron.com,aparna.rajaram,50,市场部,助理
21707,michael.schilmoeller@enron.com,michael.schilmoeller,40,客服部,分析师
21708,gaurav.babbar@enron.com,gaurav.babbar,31,财务部,分析师
21709,gina.zambrano@enron.com,gina.zambrano,43,销售部,分析师
21710,elliot.mainzer@enron.com,elliot.mainzer,58,销售部,经理
21711,charlie.jiang@enron.com,charlie.jiang,27,财务部,专员
21712,david.maxwell@enron.com,david.maxwell,36,法务部,专员
21713,allolduserstext@newsletter.ussoccer.com,allolduserstext,40,管理层,总监
21714,claudio.ribeiro@enron.com,claudio.ribeiro,47,管理层,助理
21715,e-mail <.michael@enron.com>,e-mail <.michael,45,客服部,助理
21716,lkuch@mh.com,lkuch,32,财务部,经理
21717,suzette.emmons@enron.com,suzette.emmons,30,人力资源,分析师
21718,yuan.tian@enron.com,yuan.tian,38,市场部,主管
21719,lloyd.whiteurst@enron.com,lloyd.whiteurst,32,销售部,经理
21720,debny.greenlee@enron.com,debny.greenlee,28,市场部,助理
21721,joe.capasso@enron.com,joe.capasso,57,技术部,经理
21722,alex.saldana@enron.com,alex.saldana,47,市场部,经理
21723,#29.training@enron.com,#29.training,38,财务部,经理
21724,lee.jackson@enron.com,lee.jackson,46,管理层,主管
21725,exchange.administrator@enron.com,exchange.administrator,37,管理层,助理
21726,patti99@hotmail.com,patti99,30,财务部,总监
21727,james.simpson@enron.com,james.simpson,32,技术部,经理
21728,gail.kettenbrink@enron.com,gail.kettenbrink,44,法务部,助理
21729,battista.psenda@enron.com,battista.psenda,51,管理层,总监
21730,homer.lin@enron.com,homer.lin,50,财务部,分析师
21731,reiscast__wave_two.um.a.1013.218@reis-reports.unitymail.net,reiscast__wave_two.um.a.1013.218,56,财务部,总监
21732,genchedi@er.oge.com,genchedi,60,客服部,分析师
21733,home.tom@enron.com,home.tom,58,销售部,总监
21734,katrina_sumey@platts.com,katrina_sumey,56,管理层,专员
21735,jim.meyn@enron.com,jim.meyn,52,人力资源,经理
21736,doug@campbell.com,doug,50,管理层,专员
21737,eleanor.fraser.2002@anderson.ucla.edu,eleanor.fraser.2002,48,管理层,主管
21738,c.thompson@enron.com,c.thompson,41,技术部,经理
21739,mark.tawney@enron.com,mark.tawney,55,财务部,专员
21740,sanchez@enron.com,sanchez,40,客服部,总监
21741,daniel.hyslop@enron.com,daniel.hyslop,22,客服部,助理
21742,julieta.sandoval@ubspainewebber.com,julieta.sandoval,41,技术部,助理
21743,mog.heu@enron.com,mog.heu,40,人力资源,经理
21744,jenwhite7@zdnetonebox.com,jenwhite7,57,法务部,主管
21745,carrfuturesenergy@carrfut.com,carrfuturesenergy,48,销售部,助理
21746,albert.luc@enron.com,albert.luc,37,财务部,分析师
21747,invest@kg21.net,invest,46,销售部,主管
21748,w..cantrell@enron.com,w..cantrell,38,市场部,助理
21749,rebende@earthlink.net,rebende,37,管理层,专员
21750,home.greg@enron.com,home.greg,56,管理层,助理
21751,e-mail <.john@enron.com>,e-mail <.john,34,市场部,主管
21752,infousa9596@eudoramail.com,infousa9596,30,管理层,经理
21753,s..olinger@enron.com,s..olinger,51,客服部,专员
21754,tracy.arthur@enron.com,tracy.arthur,53,人力资源,专员
21755,christopher.pernoud@enron.com,christopher.pernoud,23,财务部,经理
21756,carl.tricoli@enron.com,carl.tricoli,56,技术部,主管
21757,jeanne.seward@enron.com,jeanne.seward,28,管理层,专员
21758,donna.scott@enron.com,donna.scott,30,客服部,分析师
21759,ingrid.petri@enron.com,ingrid.petri,22,人力资源,经理
21760,musich.beth@enron.com,musich.beth,31,技术部,助理
21761,karla.dobbs@enron.com,karla.dobbs,35,法务部,助理
21762,holden.salisbury@enron.com,holden.salisbury,41,客服部,专员
21763,jeffrey.hodge@enron.com,jeffrey.hodge,51,技术部,专员
21764,bay.frank@enron.com,bay.frank,27,财务部,经理
21765,anthony.macdonald@enron.com,anthony.macdonald,39,销售部,经理
21766,rachel.bryant@enron.com,rachel.bryant,56,客服部,主管
21767,brian.falik@enron.com,brian.falik,34,管理层,助理
21768,anubhav.aggarwal@enron.com,anubhav.aggarwal,22,市场部,分析师
21769,a..hughes@enron.com,a..hughes,37,销售部,助理
21770,eric.benson@enron.com,eric.benson,37,技术部,主管
21771,kortney.brown@enron.com,kortney.brown,51,市场部,总监
21772,lora.sullivan@enron.com,lora.sullivan,35,客服部,助理
21773,carolyn.gilley@enron.com,carolyn.gilley,41,法务部,主管
21774,courtney.mcmillian@enron.com,courtney.mcmillian,24,市场部,专员
21775,cooper.richey@enron.com,cooper.richey,52,管理层,主管
21776,jeffrey.shankman@enron.com,jeffrey.shankman,45,技术部,分析师
21777,mary.cook@enron.com,mary.cook,35,市场部,主管
21778,ron'.'green@enron.com,ron'.'green,49,法务部,经理
21779,billie.akhave@enron.com,billie.akhave,32,管理层,总监
21780,kevin.presto@enron.com,kevin.presto,29,销售部,主管
21781,home.ryan@enron.com,home.ryan,22,技术部,总监
21782,jennifer.owen@enron.com,jennifer.owen,52,财务部,专员
21783,bill.fortney@enron.com,bill.fortney,27,人力资源,主管
21784,andy.rodriquez@enron.com,andy.rodriquez,53,市场部,分析师
21785,joseph.del@enron.com,joseph.del,43,技术部,经理
21786,sandy.huseman@enron.com,sandy.huseman,44,财务部,分析师
21787,edward.ondarza@enron.netedward.ondarza,edward.ondarza,56,市场部,主管
21788,#30.training@enron.com,#30.training,53,人力资源,专员
21789,george.nguyen@enron.com,george.nguyen,57,法务部,助理
21790,jarnold@ei.enron.com,jarnold,34,技术部,分析师
21791,tara.piazze@enron.com,tara.piazze,46,法务部,分析师
21792,kippflores@mcleodusa.net,kippflores,30,管理层,经理
21793,steve.lafontaine@bankofamerica.com,steve.lafontaine,53,客服部,总监
21794,robert.hayes@enron.com,robert.hayes,40,客服部,主管
21795,amy.bundscho@enron.com,amy.bundscho,58,财务部,总监
21796,ed.dannhaus@enron.com,ed.dannhaus,44,法务部,分析师
21797,danny.clark@enron.com,danny.clark,51,管理层,总监
21798,adam.r.bayer@vanderbilt.edu,adam.r.bayer,57,财务部,经理
21799,alejandra.chavez@enron.com,alejandra.chavez,55,财务部,助理
21800,ussoccerfan_tx@maillist.ussoccer.org,ussoccerfan_tx,40,管理层,总监
21801,daniel.quezada@enron.com,daniel.quezada,45,客服部,经理
21802,angela.barnett@enron.com,angela.barnett,54,销售部,分析师
21803,tracy.ngo@enron.com,tracy.ngo,33,技术部,总监
21804,kristann.shireman@enron.com,kristann.shireman,45,人力资源,专员
21805,jim.robertson@enron.com,jim.robertson,26,销售部,主管
21806,prizemachine@feedback.iwon.com,prizemachine,55,客服部,总监
21807,clinton.anderson@enron.com,clinton.anderson,31,管理层,专员
21808,editor@hersweeps.com,editor,48,法务部,经理
21809,christina.bangle@enron.com,christina.bangle,28,市场部,经理
21810,cacio@copergas.com.br,cacio,30,财务部,经理
21811,a..shankman@enron.com,a..shankman,34,市场部,助理
21812,danny.mccarty@enron.com,danny.mccarty,34,市场部,经理
21813,steven.vu@enron.com,steven.vu,58,销售部,分析师
21814,dorothy.woster@enron.com,dorothy.woster,53,管理层,经理
21815,lisa.honey@enron.com,lisa.honey,45,人力资源,总监
21816,jpetriello@prebon.com,jpetriello,26,技术部,主管
21817,lisa.valderrama@enron.com,lisa.valderrama,53,市场部,助理
21818,meredith'.'eggleston@enron.com,meredith'.'eggleston,25,法务部,总监
21819,lucy.ortiz@enron.com,lucy.ortiz,48,法务部,分析师
21820,ina.norman@enron.com,ina.norman,25,管理层,总监
21821,paul.tate@enron.com,paul.tate,24,市场部,专员
21822,jeffrey.gossett@enron.com,jeffrey.gossett,26,人力资源,总监
21823,bryan.robins@enron.com,bryan.robins,28,市场部,分析师
21824,darshana.sawant@enron.com,darshana.sawant,36,销售部,主管
21825,home.chris@enron.com,home.chris,34,人力资源,总监
21826,hotdeals@800.com,hotdeals,33,销售部,分析师
21827,trading <.williams@enron.com>,trading <.williams,28,法务部,分析师
21828,stephanie.sever@enron.com,stephanie.sever,51,销售部,经理
21829,clifton.brundrett@enron.com,clifton.brundrett,32,财务部,总监
21830,herve.duteil@americas.bnpparibas.com,herve.duteil,47,法务部,分析师
21831,e-mail <.matt@enron.com>,e-mail <.matt,32,客服部,专员
21832,rick.wurlitzer@enron.com,rick.wurlitzer,42,法务部,专员
21833,greg.wolfe@enron.com,greg.wolfe,48,销售部,分析师
21834,guy.sharfman@enron.com,guy.sharfman,42,人力资源,总监
21835,tony.hamilton@enron.com,tony.hamilton,56,人力资源,助理
21836,mclafferty.patrick@enron.com,mclafferty.patrick,57,管理层,专员
21837,adrianne.engler@enron.com,adrianne.engler,50,客服部,助理
21838,knowledge@wharton.upenn.edu,knowledge,22,技术部,专员
21839,steve.pan@enron.com,steve.pan,60,技术部,总监
21840,shaw.mike@enron.com,shaw.mike,30,管理层,经理
21841,sean.keenan@enron.com,sean.keenan,41,人力资源,主管
21842,fred.cohagan@enron.com,fred.cohagan,42,技术部,分析师
21843,r..lilly@enron.com,r..lilly,39,财务部,经理
21844,j..kean@enron.com,j..kean,24,客服部,专员
21845,w..eubanks@enron.com,w..eubanks,31,财务部,专员
21846,gifts@info.iwon.com,gifts,45,人力资源,主管
21847,annamaedicastro2195@witty.com,annamaedicastro2195,38,管理层,经理
21848,kristin.walsh@enron.com,kristin.walsh,58,销售部,总监
21849,francielou3224@comic.com,francielou3224,35,市场部,分析师
21850,stephen.niezgoda@enron.com,stephen.niezgoda,42,客服部,主管
21851,ei_editor@ftenergy.com,ei_editor,53,市场部,总监
21852,market-reply@listserv.dowjones.com,market-reply,41,技术部,分析师
21853,webmaster@earnings.com,webmaster,58,销售部,经理
21854,info@investments.foliofn.com,info,25,法务部,专员
21855,dave.kellermeyer@enron.com,dave.kellermeyer,49,销售部,经理
21856,lee.fascetti@enron.com,lee.fascetti,36,技术部,分析师
21857,al.pollard@enron.com,al.pollard,46,技术部,专员
21858,michael.hutchinson@enron.com,michael.hutchinson,55,技术部,专员
21859,tiffany.smith@enron.com,tiffany.smith,56,财务部,专员
21860,e-mail <.karla@enron.com>,e-mail <.karla,54,人力资源,主管
21861,christopher.hargett@enron.com,christopher.hargett,25,销售部,助理
21862,george.grant@enron.com,george.grant,60,市场部,主管
21863,teresa.smith@enron.com,teresa.smith,49,管理层,助理
21864,shifali.sharma@enron.com,shifali.sharma,31,财务部,专员
21865,e-mail <.cindy@enron.com>,e-mail <.cindy,27,客服部,总监
21866,tec@editingco.com,tec,25,销售部,专员
21867,anteneh.shimelis@enron.com,anteneh.shimelis,27,销售部,总监
21868,chad.bruce@enron.com,chad.bruce,49,财务部,主管
21869,stuart.staley@enron.com,stuart.staley,52,人力资源,助理
21870,torrey.moorer@enron.com,torrey.moorer,47,人力资源,总监
21871,randy_e_smith@hp.com,randy_e_smith,55,人力资源,主管
21872,bob.bowen@enron.com,bob.bowen,26,管理层,助理
21873,kay.young@enron.com,kay.young,42,市场部,经理
21874,reiscast__wave_two.um.a.1013.349@reis-reports.unitymail.net,reiscast__wave_two.um.a.1013.349,48,销售部,专员
21875,dan.metts@enron.com,dan.metts,44,人力资源,专员
21876,trang.dinh@enron.com,trang.dinh,44,技术部,专员
21877,meredith.homco@enron.com,meredith.homco,32,法务部,总监
21878,kathy.mayfield@enron.com,kathy.mayfield,50,财务部,助理
21879,robert.johansen@enron.com,robert.johansen,24,人力资源,主管
21880,daryll.fuentes@enron.com,daryll.fuentes,45,财务部,分析师
21881,angie.zeman@enron.com,angie.zeman,27,市场部,分析师
21882,paul.thomas@enron.com,paul.thomas,25,人力资源,总监
21883,mckay.com.brad@enron.com,mckay.com.brad,31,管理层,经理
21884,loftus.fitzwater@enron.com,loftus.fitzwater,43,市场部,专员
21885,shirley.tijerina@enron.com,shirley.tijerina,50,客服部,经理
21886,pkaufma@enron.com,pkaufma,43,人力资源,分析师
21887,peter.makkai@enron.com,peter.makkai,56,人力资源,主管
21888,chuan.ong@enron.com,chuan.ong,56,管理层,总监
21889,h..nguyen@enron.com,h..nguyen,52,财务部,分析师
21890,jason.harding@enron.com,jason.harding,23,销售部,总监
21891,humberto.cubillos-uejbe@enron.com,humberto.cubillos-uejbe,55,技术部,专员
21892,l..schrab@enron.com,l..schrab,32,技术部,专员
21893,nordt.kevin@enron.com,nordt.kevin,34,管理层,经理
21894,brenna.neves@enron.com,brenna.neves,51,技术部,经理
21895,jonathan.lennard@enron.com,jonathan.lennard,46,管理层,分析师
21896,tim'.'weithman@enron.com,tim'.'weithman,45,市场部,经理
21897,anthony.gilmore@enron.com,anthony.gilmore,40,销售部,主管
21898,tracy.ramsey@enron.com,tracy.ramsey,46,市场部,专员
21899,a..rice@enron.com,a..rice,53,市场部,主管
21900,rsaltiel@enron.com,rsaltiel,34,客服部,总监
21901,andrew.potter@enron.com,andrew.potter,23,技术部,主管
21902,david.port@enron.com,david.port,55,管理层,专员
21903,email <.kdoole@enron.com>,email <.kdoole,53,销售部,分析师
21904,lydia.cannon@enron.com,lydia.cannon,32,技术部,专员
21905,nailia.dindarova@enron.com,nailia.dindarova,44,法务部,分析师
21906,jedglick@hotmail.com,jedglick,41,人力资源,总监
21907,john.jahnke@enron.com,john.jahnke,39,技术部,分析师
21908,anthony.hill@enron.com,anthony.hill,38,销售部,经理
21909,j.kaminski@enron.com,j.kaminski,57,管理层,主管
21910,paul.choi@enron.com,paul.choi,31,法务部,助理
21911,scott.goodell@enron.com,scott.goodell,30,市场部,分析师
21912,lee.wright@enron.com,lee.wright,46,人力资源,助理
21913,e-mail <.eric@enron.com>,e-mail <.eric,37,财务部,助理
21914,j9aqqi2@msn.com,j9aqqi2,41,法务部,助理
21915,larry.valderrama@enron.com,larry.valderrama,56,财务部,主管
21916,daniele.crelin@enron.com,daniele.crelin,30,人力资源,主管
21917,steve.c.lengkeekjr@conectiv.com,steve.c.lengkeekjr,41,财务部,助理
21918,kenneth.shulklapper@enron.com,kenneth.shulklapper,31,财务部,专员
21919,emily.adamo@enron.com,emily.adamo,26,市场部,主管
21920,joe.gordon@enron.com,joe.gordon,42,财务部,分析师
21921,lindley.robin@enron.com,lindley.robin,23,法务部,助理
21922,gabriel.gonzalez@enron.com,gabriel.gonzalez,48,管理层,助理
21923,christopher.schweigart@enron.com,christopher.schweigart,39,财务部,主管
21924,aamir.maniar@enron.com,aamir.maniar,28,财务部,主管
21925,jose.marquez@enron.com,jose.marquez,23,管理层,总监
21926,rudge.lori@bcg.com,rudge.lori,58,人力资源,总监
21927,thomas.martin@enron.com,thomas.martin,36,人力资源,分析师
21928,paul.omasits@enron.com,paul.omasits,23,法务部,经理
21929,paula.harris@enron.com,paula.harris,52,财务部,总监
21930,david.guillaume@enron.com,david.guillaume,60,客服部,分析师
21931,connie.estrems@enron.com,connie.estrems,45,财务部,助理
21932,amie.ha@enron.com,amie.ha,53,客服部,主管
21933,nicol.ron@bcg.com,nicol.ron,32,人力资源,主管
21934,public.relations@enron.com,public.relations,24,销售部,经理
21935,jennifer.fraser@enron.com,jennifer.fraser,39,销售部,主管
21936,jeff.dasovich@enron.com,jeff.dasovich,34,人力资源,经理
21937,berney.aucoin@enron.com,berney.aucoin,33,客服部,总监
21938,bo.petersen@enron.com,bo.petersen,53,法务部,助理
21939,fiona.grant@enron.com,fiona.grant,37,销售部,助理
21940,alex.villarreal@enron.com,alex.villarreal,24,销售部,分析师
21941,john.buchanan@enron.com,john.buchanan,42,销售部,总监
21942,colleen.koenig@enron.com,colleen.koenig,58,技术部,总监
21943,e..dickson@enron.com,e..dickson,28,客服部,助理
21944,quicken@update.quicken.com,quicken,24,人力资源,总监
21945,vicki.sharp@enron.com,vicki.sharp,56,销售部,分析师
21946,asif.siddiqi@enron.com,asif.siddiqi,24,销售部,总监
21947,gahn.scott@enron.com,gahn.scott,25,人力资源,专员
21948,m..love@enron.com,m..love,50,销售部,专员
21949,ceci@gorge.net,ceci,40,客服部,主管
21950,mike.swerzbin@enron.com,mike.swerzbin,49,管理层,总监
21951,fernley.dyson@enron.com,fernley.dyson,25,财务部,助理
21952,e-mail <.wes@enron.com>,e-mail <.wes,50,市场部,分析师
21953,angela.chen@enron.com,angela.chen,54,市场部,主管
21954,yildirok.val@enron.com,yildirok.val,59,财务部,助理
21955,sneal@enron.com,sneal,48,法务部,助理
21956,cora.pendergrass@enron.com,cora.pendergrass,23,财务部,助理
21957,david.zaccour@enron.com,david.zaccour,59,人力资源,助理
21958,dick.jenkins@enron.com,dick.jenkins,27,管理层,专员
21959,bridget.fraser@enron.com,bridget.fraser,32,市场部,经理
21960,ksmalek@aep.com,ksmalek,29,客服部,分析师
21961,adrial.boals@enron.com,adrial.boals,45,市场部,总监
21962,griff.gray@enron.com,griff.gray,46,财务部,助理
21963,tammy.shepperd@enron.com,tammy.shepperd,57,销售部,经理
21964,david.berberian@enron.com,david.berberian,32,法务部,总监
21965,michael.miller@enron.com,michael.miller,31,财务部,主管
21966,info@amazon.com,info,33,技术部,助理
21967,mike.grigsby@enron.com,mike.grigsby,41,管理层,分析师
21968,peter.goebel@enron.com,peter.goebel,50,管理层,分析师
21969,brian.fogarty@enron.com,brian.fogarty,33,市场部,主管
